epoch,train_loss,val_loss,train_accuracy,val_accuracy
1,1.3951077575552953,1.3850997924804687,0.2100456621004566,0.28888888888888886
2,1.3766684374308478,1.384647454155816,0.2876712328767123,0.28888888888888886
3,1.3627758249300255,1.3837628682454428,0.2831050228310502,0.3111111111111111
4,1.3471255242552387,1.3818920559353298,0.2922374429223744,0.3111111111111111
5,1.3225122216629654,1.378798082139757,0.3333333333333333,0.3111111111111111
6,1.3055682759306746,1.374486796061198,0.365296803652968,0.3333333333333333
7,1.2529323226240672,1.367651833428277,0.4429223744292237,0.3333333333333333
8,1.2447397186331552,1.3581568400065105,0.4429223744292237,0.4
9,1.1985775308521915,1.346235826280382,0.4474885844748858,0.35555555555555557
10,1.1902112955372084,1.334690433078342,0.5159817351598174,0.37777777777777777
11,1.166701960237059,1.323089345296224,0.4794520547945205,0.4222222222222222
12,1.1467289097232907,1.3118542989095052,0.4840182648401826,0.4666666666666667
13,1.101219197386476,1.3038585238986544,0.54337899543379,0.4666666666666667
14,1.094927414367188,1.2976754506429036,0.5251141552511416,0.4444444444444444
15,1.093296456554709,1.2881871541341146,0.5525114155251142,0.4666666666666667
16,1.0675405835452145,1.2840345594618054,0.5707762557077626,0.5333333333333333
17,1.0597646601123898,1.282271236843533,0.5662100456621004,0.4666666666666667
18,1.0662890063028903,1.2780145009358723,0.5707762557077626,0.4888888888888889
19,1.0305701630300583,1.2717669592963325,0.6210045662100456,0.4888888888888889
20,0.9960247670134453,1.266285112169054,0.6073059360730594,0.4888888888888889
21,1.0206845043456718,1.2591708713107639,0.589041095890411,0.4666666666666667
22,1.0019116701056423,1.252789052327474,0.6575342465753424,0.4666666666666667
23,0.9343521227575329,1.245065646701389,0.6255707762557078,0.4888888888888889
24,0.936277137771589,1.2450714111328125,0.6894977168949772,0.5333333333333333
25,0.8946567458104869,1.2388255649142794,0.6666666666666666,0.5111111111111111
26,0.8799202736109903,1.2293248918321398,0.6940639269406392,0.5555555555555556
27,0.8610065067739792,1.2212093777126736,0.7123287671232876,0.5555555555555556
28,0.8262517547498555,1.2063942167494033,0.7488584474885844,0.5555555555555556
29,0.7727254664516885,1.1747902340359158,0.7671232876712328,0.5333333333333333
30,0.7873384073444697,1.146954600016276,0.7534246575342466,0.5111111111111111
31,0.7925074854397882,1.1403905232747396,0.726027397260274,0.5777777777777777
32,0.7309317128843369,1.1205825805664062,0.7625570776255708,0.6
33,0.7493642919684109,1.116137080722385,0.7488584474885844,0.5777777777777777
34,0.7636275843942546,1.1186809539794922,0.7351598173515982,0.5333333333333333
35,0.6891159077757569,1.1463102976481119,0.821917808219178,0.4444444444444444
36,0.7189649147530125,1.1232231775919597,0.7579908675799086,0.4666666666666667
37,0.7213430108000699,1.1005906422932943,0.7625570776255708,0.5333333333333333
38,0.7162980197771499,1.1131987889607748,0.7808219178082192,0.5111111111111111
39,0.6549498830756096,1.1011805852254233,0.7853881278538812,0.4888888888888889
40,0.6554410220825508,1.1011703067355685,0.8127853881278538,0.5111111111111111
41,0.6854391982566276,1.0924922943115234,0.7579908675799086,0.5333333333333333
42,0.6446704328332318,1.087062242296007,0.7579908675799086,0.5333333333333333
43,0.6337851005602101,1.0990455203586154,0.7579908675799086,0.5333333333333333
