epoch,train_loss,val_loss,train_accuracy,val_accuracy
1,1.408244064409439,1.3897526984991029,0.2465753424657534,0.23255813953488372
2,1.3935977269525397,1.3894772196924963,0.2420091324200913,0.23255813953488372
3,1.3708758920295054,1.3893142300982808,0.3013698630136986,0.20930232558139536
4,1.3671965642606831,1.3889938398849133,0.3013698630136986,0.18604651162790697
5,1.3671965735143723,1.3885187548260356,0.3150684931506849,0.20930232558139536
6,1.3775002749543213,1.3880246628162474,0.2876712328767123,0.20930232558139536
7,1.3536203288596516,1.387326905893725,0.3926940639269406,0.3023255813953488
8,1.3543924838984938,1.3863021052160929,0.3515981735159817,0.32558139534883723
9,1.33600164766181,1.385291299154592,0.4337899543378995,0.3023255813953488
10,1.3360256925565468,1.3839904430300691,0.4155251141552511,0.3023255813953488
11,1.3214688208549534,1.3819706051848655,0.4246575342465753,0.3023255813953488
12,1.311254058254364,1.3793002062065656,0.4246575342465753,0.37209302325581395
13,1.3100166952228982,1.3755953810935797,0.3789954337899543,0.37209302325581395
14,1.2721655613755527,1.3714667031931322,0.502283105022831,0.37209302325581395
15,1.2529999866877517,1.3655322762422784,0.4703196347031963,0.37209302325581395
16,1.2596599908724224,1.3570919036865234,0.4520547945205479,0.32558139534883723
17,1.2581086686757057,1.3461790528408317,0.4200913242009132,0.32558139534883723
18,1.257658711307125,1.3394708855207575,0.4063926940639269,0.3023255813953488
19,1.191158396468315,1.3312685323315998,0.5388127853881278,0.32558139534883723
20,1.2404212107941441,1.3267277118771574,0.4657534246575342,0.32558139534883723
21,1.187137745286776,1.3159573577171149,0.54337899543379,0.32558139534883723
22,1.1817940593310143,1.3010329534841139,0.4703196347031963,0.3488372093023256
23,1.1668797029207831,1.2958398419757222,0.5388127853881278,0.32558139534883723
24,1.17075868719789,1.2993282273758289,0.4931506849315068,0.3488372093023256
25,1.1645848037989717,1.3006474250970885,0.4840182648401826,0.32558139534883723
26,1.1518666847655763,1.2979346430578897,0.5205479452054794,0.3023255813953488
27,1.1326166636323276,1.294927064762559,0.4931506849315068,0.3488372093023256
28,1.153779306912531,1.2911629122357036,0.45662100456621,0.3023255813953488
29,1.1244985692577274,1.2867476884708848,0.54337899543379,0.32558139534883723
30,1.0847578358976808,1.289371934047965,0.5342465753424658,0.32558139534883723
31,1.1296801681387914,1.3071964175202127,0.5251141552511416,0.32558139534883723
32,1.1130609765444717,1.3138685891794604,0.5068493150684932,0.3488372093023256
33,1.0901525379860237,1.294660213381745,0.54337899543379,0.32558139534883723
34,1.1203427309314955,1.2900009155273438,0.5114155251141552,0.3488372093023256
35,1.0984691762488727,1.2964693779169127,0.5159817351598174,0.37209302325581395
