epoch,train_loss,val_loss,train_accuracy,val_accuracy
1,1.3932939370473225,1.3874187893337673,0.2719298245614035,0.24444444444444444
2,1.3732620665901585,1.3872012668185765,0.32894736842105265,0.24444444444444444
3,1.350583513577779,1.3869135962592232,0.37280701754385964,0.24444444444444444
4,1.333175960339998,1.3861158582899304,0.3508771929824561,0.24444444444444444
5,1.2942564278318172,1.3837679545084636,0.4298245614035088,0.24444444444444444
6,1.2384500461712218,1.3790489620632596,0.5,0.24444444444444444
7,1.179843783378601,1.372563934326172,0.5570175438596491,0.26666666666666666
8,1.1239454244312488,1.366233105129666,0.5614035087719298,0.24444444444444444
9,1.0447584620693273,1.3588670518663195,0.5877192982456141,0.24444444444444444
10,1.0063599724518626,1.3534034729003905,0.5789473684210527,0.24444444444444444
11,0.9693095631766737,1.3530228084988065,0.5964912280701754,0.24444444444444444
12,0.9145746858496415,1.3435621897379557,0.6140350877192983,0.24444444444444444
13,0.912258851946446,1.328485361735026,0.5745614035087719,0.24444444444444444
14,0.8829575839795565,1.312934939066569,0.6096491228070176,0.24444444444444444
15,0.8548649612225985,1.295977931552463,0.6140350877192983,0.24444444444444444
16,0.8719502373745567,1.276582400004069,0.6271929824561403,0.26666666666666666
17,0.8538153025141934,1.2681339263916016,0.631578947368421,0.24444444444444444
18,0.8428342676999276,1.255000983344184,0.6140350877192983,0.26666666666666666
19,0.8009134332338969,1.2343733893500435,0.6666666666666666,0.28888888888888886
20,0.8049899109622889,1.2255252838134765,0.631578947368421,0.28888888888888886
21,0.8129101636116964,1.1877085579766167,0.6359649122807017,0.37777777777777777
22,0.8077031624944586,1.1672008938259548,0.6622807017543859,0.37777777777777777
23,0.7941177978850248,1.1464709811740452,0.6403508771929824,0.37777777777777777
24,0.8199118333950377,1.1470773908827039,0.631578947368421,0.35555555555555557
25,0.7802105284573739,1.1185896555582682,0.6798245614035088,0.4
26,0.7879358164051122,1.1057767232259115,0.6622807017543859,0.4
27,0.796371903335839,1.0968697230021158,0.6710526315789473,0.4222222222222222
28,0.7726046014250371,1.088387828403049,0.6491228070175439,0.5111111111111111
29,0.7536731979303193,1.0906261020236545,0.6973684210526315,0.4444444444444444
30,0.7341923964651007,1.0510484059651692,0.7149122807017544,0.4444444444444444
31,0.7090225470693488,1.0184353086683484,0.7192982456140351,0.5333333333333333
32,0.7355918026807016,0.9946752336290148,0.7280701754385965,0.5777777777777777
33,0.7767900835003769,0.9874422285291884,0.6666666666666666,0.5777777777777777
34,0.7574970136608994,0.9971238454182942,0.6754385964912281,0.4888888888888889
35,0.7429929344277633,0.9895952436659071,0.7149122807017544,0.5333333333333333
36,0.7112745464893809,0.9820797390407986,0.7324561403508771,0.5555555555555556
37,0.7242233627720883,0.9674476199679904,0.7017543859649122,0.5333333333333333
38,0.7098071470595243,0.9454986148410374,0.75,0.5555555555555556
39,0.7100470463434855,0.9428632100423177,0.7280701754385965,0.5777777777777777
40,0.7303854760370756,0.9397974861992731,0.7149122807017544,0.5777777777777777
41,0.7027734873587625,0.9461075676812066,0.7192982456140351,0.5333333333333333
42,0.6992517113685608,0.9309187995062934,0.7236842105263158,0.6
43,0.6841923040256166,0.9234693739149306,0.7631578947368421,0.6
44,0.6845932571511519,0.9179666095309787,0.7192982456140351,0.5555555555555556
45,0.6846980797617059,0.9063789791531033,0.7543859649122807,0.5777777777777777
46,0.7182356819771883,0.9212060504489474,0.7280701754385965,0.5555555555555556
47,0.7116012552328277,0.9422251383463541,0.7368421052631579,0.6
48,0.6929213017748114,0.9399999830457899,0.7324561403508771,0.5777777777777777
49,0.6803051797967208,0.9215919918484158,0.7456140350877193,0.5777777777777777
50,0.6834704091674403,0.9204381518893772,0.7192982456140351,0.5111111111111111
51,0.6738008365296481,0.8946520275539822,0.7368421052631579,0.5111111111111111
52,0.6727887182904962,0.8730995178222656,0.7456140350877193,0.5555555555555556
53,0.6869555607176664,0.8482318666246202,0.7192982456140351,0.5777777777777777
54,0.6564458389031259,0.8379820505777995,0.7587719298245614,0.6222222222222222
55,0.665894301314103,0.83722349802653,0.7412280701754386,0.6
56,0.6509538407911334,0.8299626244439019,0.7456140350877193,0.6
57,0.6371347935576188,0.8270245446099176,0.7675438596491229,0.6
58,0.6435592864689074,0.8307566748725044,0.7543859649122807,0.6444444444444445
59,0.6784329790818063,0.8324801127115885,0.706140350877193,0.6
60,0.6539021479456049,0.8528297848171658,0.7587719298245614,0.5777777777777777
61,0.6728220770233556,0.8665011511908637,0.7017543859649122,0.5555555555555556
62,0.6390648494686997,0.840804460313585,0.7456140350877193,0.6444444444444445
63,0.6804626489940443,0.8413097381591796,0.7543859649122807,0.6444444444444445
64,0.6615247454559594,0.8194520738389757,0.7368421052631579,0.6444444444444445
65,0.6570927971287778,0.7990659501817491,0.7412280701754386,0.6444444444444445
66,0.6109883827075624,0.7886366950141059,0.7894736842105263,0.6444444444444445
67,0.6324769865002549,0.7841487248738607,0.7894736842105263,0.6444444444444445
68,0.6330718774544565,0.7685550265842014,0.7587719298245614,0.6666666666666666
69,0.6360398928324381,0.7857952541775174,0.7412280701754386,0.6222222222222222
70,0.6300690048619321,0.7998122533162435,0.7719298245614035,0.6
71,0.604100717787157,0.7836534712049696,0.8201754385964912,0.6444444444444445
72,0.6292953480753982,0.7804598702324761,0.7719298245614035,0.6444444444444445
73,0.6180781753439653,0.7882658216688369,0.7631578947368421,0.6666666666666666
74,0.6610538436655413,0.7943204879760742,0.7280701754385965,0.7111111111111111
75,0.5918125918037013,0.8000768025716146,0.8070175438596491,0.6888888888888889
76,0.6321114887271011,0.7743472629123264,0.75,0.6
77,0.6051685695062604,0.7799011654324002,0.7850877192982456,0.6222222222222222
78,0.6088484253799706,0.7749749501546224,0.7894736842105263,0.6222222222222222
79,0.5984223704589041,0.7568695068359375,0.7807017543859649,0.6666666666666666
