epoch,train_loss,val_loss,train_accuracy,val_accuracy
1,1.3839179779353894,1.3876697934907058,0.2631578947368421,0.27586206896551724
2,1.387668816666854,1.3877168852707435,0.2789473684210526,0.27586206896551724
3,1.3806513547897339,1.3879626043911637,0.3263157894736842,0.27586206896551724
4,1.3706019752903988,1.3880458700245824,0.35789473684210527,0.27586206896551724
5,1.3777638811814157,1.3882195045208108,0.26842105263157895,0.2413793103448276
6,1.362916410596747,1.3884560157512795,0.3631578947368421,0.2413793103448276
7,1.3525396384690938,1.3886005796235183,0.3684210526315789,0.20689655172413793
8,1.3605496607328715,1.3885211286873653,0.34210526315789475,0.20689655172413793
9,1.3403020745829533,1.3882338425208782,0.3736842105263158,0.20689655172413793
10,1.3370772625270644,1.3881067736395474,0.39473684210526316,0.20689655172413793
11,1.3325092993284526,1.3884185264850486,0.45263157894736844,0.20689655172413793
12,1.330543377524928,1.3885012659533271,0.37894736842105264,0.20689655172413793
13,1.3279016908846404,1.38848903261382,0.4,0.20689655172413793
14,1.3219776304144608,1.3881191385203395,0.46842105263157896,0.20689655172413793
15,1.3166259213497764,1.3883259214203933,0.41578947368421054,0.20689655172413793
16,1.3178965229737132,1.3891396358095367,0.4421052631578947,0.20689655172413793
17,1.29976722566705,1.3898577196844693,0.5052631578947369,0.20689655172413793
18,1.298296608422932,1.3897053948764144,0.47368421052631576,0.20689655172413793
19,1.305921196937561,1.3896654063257678,0.45263157894736844,0.20689655172413793
20,1.2930546145690114,1.3897449888032058,0.4789473684210526,0.20689655172413793
21,1.2765673499358328,1.3908475678542565,0.5210526315789473,0.20689655172413793
22,1.2644288477144743,1.391644708041487,0.531578947368421,0.20689655172413793
23,1.2773736941187006,1.3926050909634293,0.5105263157894737,0.20689655172413793
24,1.2498381075106169,1.394231598952721,0.5,0.20689655172413793
25,1.254119556828549,1.395641984610722,0.48947368421052634,0.20689655172413793
26,1.2643650004738256,1.3954737433071793,0.4473684210526316,0.20689655172413793
27,1.2486955630151848,1.3959981984105603,0.5368421052631579,0.20689655172413793
28,1.2313813021308497,1.3972454728751347,0.48947368421052634,0.2413793103448276
29,1.224888573194805,1.4024042589911099,0.5368421052631579,0.2413793103448276
30,1.2256609088496158,1.4077779835668103,0.5,0.2413793103448276
31,1.2255545553408171,1.4110733558391702,0.4789473684210526,0.2413793103448276
32,1.18512778407649,1.4114912625016838,0.5789473684210527,0.20689655172413793
33,1.2153852889412329,1.4087369195346175,0.45789473684210524,0.20689655172413793
34,1.1937355305019177,1.4179192904768319,0.5210526315789473,0.1724137931034483
35,1.1791729525515908,1.434643449454472,0.531578947368421,0.1724137931034483
36,1.1792800012387727,1.4472866716056034,0.5473684210526316,0.20689655172413793
37,1.1747820000899465,1.4524854462722252,0.5263157894736842,0.20689655172413793
38,1.1431804117403532,1.4628093324858567,0.5526315789473685,0.20689655172413793
39,1.1759771158820704,1.46453883730132,0.5,0.20689655172413793
40,1.1343299978657773,1.4605565564385776,0.5684210526315789,0.20689655172413793
41,1.1570765884299028,1.4554616993871228,0.5578947368421052,0.2413793103448276
42,1.1428132697155602,1.4615402221679688,0.5157894736842106,0.2413793103448276
43,1.0794230762280916,1.4775427456559806,0.6105263157894737,0.2413793103448276
44,1.1172112339421323,1.4821135422279095,0.5684210526315789,0.2413793103448276
45,1.0919432000110023,1.4902691018992458,0.5631578947368421,0.2413793103448276
46,1.0829364989933215,1.5194904722016433,0.5684210526315789,0.2413793103448276
47,1.0911475972125404,1.5174548708159348,0.6105263157894737,0.2413793103448276
48,1.0906224752727307,1.5162432440396012,0.5736842105263158,0.2413793103448276
49,1.0838997326399151,1.5340957641601562,0.5578947368421052,0.2413793103448276
50,1.0772254216043573,1.5268704644564925,0.5526315789473685,0.2413793103448276
51,1.0648234844207765,1.5570636617726292,0.5842105263157895,0.2413793103448276
