epoch,train_loss,val_loss,train_accuracy,val_accuracy
1,1.3996960120323376,1.3881861822945731,0.24102564102564103,0.21428571428571427
2,1.345796744640057,1.3876558258419944,0.3641025641025641,0.21428571428571427
3,1.3264587720235188,1.387170292082287,0.41025641025641024,0.21428571428571427
4,1.3239703092819606,1.386750652676537,0.38461538461538464,0.21428571428571427
5,1.2889852701089322,1.3862357820783342,0.4256410256410256,0.21428571428571427
6,1.2447447966306637,1.3850956417265392,0.5282051282051282,0.21428571428571427
7,1.2346252300800422,1.3819200879051572,0.49743589743589745,0.21428571428571427
8,1.179072439364898,1.3774204708281017,0.517948717948718,0.21428571428571427
9,1.136440116319901,1.3747642607915969,0.5230769230769231,0.21428571428571427
10,1.1028181806588784,1.372061638605027,0.5846153846153846,0.21428571428571427
11,1.0759314928299342,1.3656378019423712,0.5692307692307692,0.21428571428571427
12,1.0504703937432704,1.359299478076753,0.5948717948717949,0.21428571428571427
13,0.9795400423881335,1.354885873340425,0.6461538461538462,0.21428571428571427
14,0.9804407712740776,1.3535272961571103,0.6051282051282051,0.21428571428571427
15,0.9774738898644081,1.3541036560421897,0.6102564102564103,0.21428571428571427
16,0.97159996231397,1.3651613053821383,0.5692307692307692,0.21428571428571427
17,0.9517613884730217,1.3713512874784923,0.6358974358974359,0.21428571428571427
18,0.917800610493391,1.3717480159941173,0.6461538461538462,0.21428571428571427
19,0.9322032518875905,1.3760729290190197,0.5948717948717949,0.23809523809523808
20,0.8805598506560692,1.3762538546607608,0.6717948717948717,0.21428571428571427
21,0.873869901131361,1.3609295345488048,0.6410256410256411,0.2857142857142857
22,0.8977106430591681,1.3536221640450614,0.6153846153846154,0.2857142857142857
23,0.8731376678515703,1.3489027250380743,0.6358974358974359,0.2857142857142857
24,0.8439568699934543,1.3655927294776553,0.6923076923076923,0.2857142857142857
25,0.8489518517102951,1.3596780867803664,0.6666666666666666,0.2857142857142857
26,0.8461519458355048,1.364054452805292,0.6871794871794872,0.2857142857142857
27,0.8533962592100486,1.3515623183477492,0.6717948717948717,0.2857142857142857
28,0.810299417300102,1.3368100211733864,0.717948717948718,0.2857142857142857
29,0.7840815256803464,1.3032834416344052,0.7076923076923077,0.3333333333333333
30,0.7965190187478677,1.2625510124933153,0.6666666666666666,0.38095238095238093
31,0.7785639420533792,1.2450277691795713,0.7025641025641025,0.38095238095238093
32,0.7650226152860201,1.21002653666905,0.7384615384615385,0.40476190476190477
33,0.7645183450136429,1.1816969826107933,0.7589743589743589,0.40476190476190477
34,0.8009379001764151,1.1625716118585496,0.6923076923076923,0.42857142857142855
35,0.7395047942797343,1.1713911692301433,0.717948717948718,0.4523809523809524
36,0.752621064430628,1.1872686658586775,0.7487179487179487,0.42857142857142855
37,0.7098356146078844,1.1373139108930315,0.7589743589743589,0.47619047619047616
38,0.708165726906214,1.1156528563726515,0.7692307692307693,0.47619047619047616
39,0.6923843125502268,1.0719234148661296,0.8051282051282052,0.5
40,0.6991952773852226,1.0230265117826915,0.7743589743589744,0.5714285714285714
41,0.7053411043607272,1.001040435972668,0.7743589743589744,0.5952380952380952
42,0.7041082475429926,0.9799264385586693,0.7282051282051282,0.6190476190476191
43,0.7010443592682863,0.9640604087284633,0.7435897435897436,0.5952380952380952
44,0.6957174496772962,0.944372086297898,0.7128205128205128,0.6666666666666666
45,0.7049010383777129,0.9416213035583496,0.7538461538461538,0.6666666666666666
46,0.671485652984717,0.9205187615894136,0.7846153846153846,0.6904761904761905
47,0.6618567773929009,0.9068532444181896,0.8051282051282052,0.6904761904761905
48,0.6552947670985491,0.9018670490809849,0.7948717948717948,0.7380952380952381
49,0.6379648674757052,0.8927028065636045,0.8256410256410256,0.7142857142857143
50,0.6581605474154154,0.8905679838997977,0.8153846153846154,0.7380952380952381
51,0.6479593283090836,0.8997062047322592,0.764102564102564,0.7142857142857143
52,0.635648335248996,0.9256650606791178,0.8153846153846154,0.6666666666666666
53,0.6150243798891704,0.9348701068333217,0.8051282051282052,0.6428571428571429
54,0.6070309146856651,0.9140590486072359,0.8205128205128205,0.6190476190476191
55,0.6295274930122571,0.9209057035900298,0.8153846153846154,0.6190476190476191
56,0.5928175336275345,0.9698815572829473,0.8153846153846154,0.5952380952380952
57,0.5844879752550369,0.9860112894149053,0.8307692307692308,0.5714285714285714
58,0.6159964439196465,0.9096506436665853,0.7897435897435897,0.6190476190476191
59,0.5960039074604327,0.8804019292195638,0.8153846153846154,0.6190476190476191
60,0.6027290405371251,0.8871954963320777,0.8,0.6428571428571429
61,0.6055169282815396,0.8846334729875837,0.8358974358974359,0.6428571428571429
62,0.577786367214643,0.8732315926324754,0.8153846153846154,0.7142857142857143
63,0.5917604149916234,0.8771981738862538,0.8102564102564103,0.6904761904761905
64,0.5473597337038089,0.896608693259103,0.841025641025641,0.6428571428571429
65,0.5637624324896396,0.8994369052705311,0.8461538461538461,0.6428571428571429
66,0.5472084130996313,0.8535417602175758,0.8512820512820513,0.6428571428571429
67,0.5662529625953772,0.8266405491601854,0.841025641025641,0.6904761904761905
68,0.5606797164831406,0.820512885139102,0.8512820512820513,0.6666666666666666
69,0.5488662979541681,0.8270503225780669,0.8717948717948718,0.6904761904761905
70,0.5526235653803899,0.8551648798443022,0.8358974358974359,0.6904761904761905
71,0.5485576608242133,0.8234490440005348,0.8256410256410256,0.7142857142857143
72,0.5172906343753522,0.8099651563735235,0.8666666666666667,0.7380952380952381
73,0.5298313694122511,0.8287927309672037,0.8307692307692308,0.6666666666666666
